tweet,stemming,label
PT Hutama Karya (Persero) telah menyiapkan sejumlah strategi untuk membidik peluang proyek di Ibu Kota Negara (IKN) Kalimantan Timur. https://t.co/MGHppdRGEr,"['hutama', 'karya', 'persero', 'strategi', 'bidik', 'peluang', 'proyek', 'kota', 'negara', 'ikn', 'kalimantan', 'timur']",1.0
"Semakin menunjukkan kemajuan dalam teknologi, warga Indonesia akan segera melihat IKN dalam bentuk Metaverse? 

Tidak mau kalah, Kementerian Perencanaan Pembangunan Nasional tengah mempersiapkan Ibu Kota Negara Nusantara dalam bentuk Metaverse yang akan selesai di tahun ini juga.","['maju', 'teknologi', 'warga', 'indonesia', 'ikn', 'bentuk', 'metaverse', 'kalah', 'menteri', 'rencana', 'bangun', 'nasional', 'kota', 'negara', 'nusantara', 'bentuk', 'metaverse', 'selesai']",1.0
"Menteri Perencanaan Pembangunan Nasional (PPN)/Kepala Bappenas @Suharso_M mengatakan, pembangunan Ibu Kota Negara (IKN) Nusantara tidak bisa dibangun secara terburu-buru. 

@Jiwamudaindo https://t.co/r44dsDQmxS","['menteri', 'rencana', 'bangun', 'nasional', 'ppnkepala', 'bappenas', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'bangun', 'terburuburu']",0.0
Apakah PERMENAKER Nomor 2 Tahun 2022 yang mengatur tata cara pencairan Jaminan Hari Tua (JHT) menyurutkan kontradiksi dan perdebatan publik tentang pemindahan Ibu Kota Negara (IKN)? #issues,"['permenaker', 'nomor', 'atur', 'tata', 'cair', 'jamin', 'tua', 'jht', 'surut', 'kontradiksi', 'debat', 'publik', 'pindah', 'kota', 'negara', 'ikn']",0.0
"PAKAR Sosiologi Kota, Prof Gumilar Rusliwa Somantri menyebut pemindahakan Ibu Kota Negara (IKN) dapat menggeser titik berat pembangunan dari Jawa sentris ke Nusantara sentris.  https://t.co/Y1zz4P9oPQ","['pakar', 'sosiologi', 'kota', 'prof', 'gumilar', 'rusliwa', 'somantri', 'sebut', 'pemindahakan', 'kota', 'negara', 'ikn', 'geser', 'titik', 'berat', 'bangun', 'jawa', 'sentris', 'nusantara', 'sentris']",0.0
"✍️ Bangun IKN Baru Tak Bisa Buru-buru, @Suharso_M: Tak Seperti Lampu Aladdin.

Menteri Bappenas Suharso Monoarfa menyebutkan pembangunan IKN akan dilakukan secara perlahan. Cara itu dilakukan karena membangun sebuah kota untuk menjadi ibu kota negara yang baru tidaklah mudah. https://t.co/gxJFFPDlHf","['bangun', 'ikn', 'buruburu', 'lampu', 'aladdin', 'menteri', 'bappenas', 'suharso', 'monoarfa', 'bangun', 'ikn', 'perlahan', 'bangun', 'kota', 'kota', 'negara', 'mudah']",0.0
"🌟 Menteri PPN/Kepala Bappenas @Suharso_M mengatakan, pembangunan ibu kota negara (IKN) dilakukan secara bertahap.

Begitu juga dengan pemindahan pusat pemerintahan beserta perangkatnya, dari DKI Jakarta ke Kalimantan Timur dilakukan secara bertahap.

@Jiwamudaindo https://t.co/pzMf5yqKAc","['menteri', 'ppnkepala', 'bappenas', 'bangun', 'kota', 'negara', 'ikn', 'tahap', 'pindah', 'pusat', 'perintah', 'serta', 'perangkat', 'dki', 'jakarta', 'kalimantan', 'timur', 'tahap']",1.0
"🌐 Suharso Monoarfa : Pembangunan dan Pemindahan IKN Tak Seperti Lampu Aladin.

Menteri Perencanaan Pembangunan Nasional (PPN)/Kepala Bappenas Suharso Monoarfa mengatakan, pembangunan ibu kota negara (IKN) dilakukan secara bertahap.

@Suharso_M 
@Jiwamudaindo https://t.co/NBuj4V3G0b","['suharso', 'monoarfa', 'bangun', 'pindah', 'ikn', 'lampu', 'aladin', 'menteri', 'rencana', 'bangun', 'nasional', 'ppnkepala', 'bappenas', 'suharso', 'monoarfa', 'bangun', 'kota', 'negara', 'ikn', 'tahap']",1.0
"Ibu kota negara (IKN) Nusantara akan didesain menjadi salah satu kota terbaik dunia dalam hal daya saing, penggunaan energi terbarukan dan layak huni. Pada tahun 2045, IKN Nusantara akan dikukuhkan sebagai ""Kota Dunia untuk Semua'. #IKN #IKNNusantara

https://t.co/Cl9lNk1vVo","['kota', 'negara', 'ikn', 'nusantara', 'desain', 'salah', 'kota', 'baik', 'dunia', 'daya', 'saing', 'guna', 'energi', 'baru', 'layak', 'huni', 'ikn', 'nusantara', 'kukuh', 'kota', 'dunia']",1.0
IKN akan menjadi percontohan ibu kota negara di masa depan https://t.co/ip6wC6VSDJ,"['ikn', 'contoh', 'kota', 'negara']",1.0
"Pematung tersohor Indonesia, Nyoman Nuarta, membeberkan ide dan prosesnya dalam penciptaan desain Istana Negara di Ibu Kota Negara (IKN) Nusantara. Dia mengungkapkan, dia bersedia untuk tidak dibayar demi tugas negara. #TopNews https://t.co/2baqJtOKok https://t.co/nNEhaA7REf","['patung', 'sohor', 'indonesia', 'nyoman', 'nuarta', 'beber', 'ide', 'proses', 'cipta', 'desain', 'istana', 'negara', 'kota', 'negara', 'ikn', 'nusantara', 'sedia', 'bayar', 'tugas', 'negara']",1.0
"Kelemahan Pertahanan IKN  Nusantara tanpa buffer zone. Roket dilontarkan dari perbatasan negara  1 menit sdh bisa menghunjam jantung ibu kota. Jadi system pertahanan ibu kota negara Nusantara adalah ""petugas jaga tertidur tp computer tak tidur dan bisa menangkal"" baru aman.","['lemah', 'tahan', 'ikn', 'nusantara', 'buffer', 'zone', 'roket', 'lontar', 'batas', 'negara', 'menit', 'hunjam', 'jantung', 'kota', 'system', 'tahan', 'kota', 'negara', 'nusantara', 'tugas', 'jaga', 'tidur', 'computer', 'tidur', 'tangkal', 'aman']",0.0
"Kalimantan Timur harus menjadi milik publik. Pelibatan publik menjadi keniscayaan dalam tiap pembahasan peraturan pelaksana sebagai aturan turunan Rancangan Undang-undang Ibu Kota Negara yang telah disahkan Dewan Perwakilan Rakyat.

Dari Undang-Undang Ibu Kota Negara (UU IKN),","['kalimantan', 'timur', 'milik', 'publik', 'libat', 'publik', 'niscaya', 'bahas', 'atur', 'laksana', 'atur', 'turun', 'rancang', 'undangundang', 'kota', 'negara', 'sah', 'dewan', 'wakil', 'rakyat', 'undangundang', 'kota', 'negara', 'uu', 'ikn']",1.0
"Perpindahan IKN, Indonesia belajar dari pengalaman Brasil pindahkan ibu kota negara ke Brasil
Satu Suara Nusantara https://t.co/pdCfmXDetp","['pindah', 'ikn', 'indonesia', 'ajar', 'alam', 'brasil', 'pindah', 'kota', 'negara', 'brasil', 'suara', 'nusantara']",1.0
Anak muda Kalimantan Timur dengan tegas mendukung pemindahan Ibu Kota Negara Nusantara #IbukotaNegara #IKN #SemangatNusantara https://t.co/YrI31sxnOY,"['anak', 'muda', 'kalimantan', 'timur', 'dukung', 'pindah', 'kota', 'negara', 'nusantara']",1.0
"@kadin.indonesia.official mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo (Jokowi).
https://t.co/r02KcaGXUy","['indonesiaofficial', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo', 'jokowi']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Jokowi. Pemindahan ini akan menjadi showcase transformasi di bidang lingkungan, cara kerja, basis ekonomi, teknologi dan lain-lain. https://t.co/D6AmPDISDI","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'jokowi', 'pindah', 'menjadishowcasetransformasi', 'bidang', 'lingkung', 'basis', 'ekonomi', 'teknologi', 'lainlain']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Jokowi. Pemindahan ini akan menjadi showcase transformasi di bidang lingkungan, cara kerja, basis ekonomi, teknologi dan lain-lain. https://t.co/fzquKVzpjn","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'jokowi', 'pindah', 'menjadishowcasetransformasi', 'bidang', 'lingkung', 'basis', 'ekonomi', 'teknologi', 'lainlain']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Jokowi. Pemindahan ini akan menjadi showcase transformasi di bidang lingkungan, cara kerja, basis ekonomi, teknologi dan lain-lain. https://t.co/yOQat33L38","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'jokowi', 'pindah', 'menjadishowcasetransformasi', 'bidang', 'lingkung', 'basis', 'ekonomi', 'teknologi', 'lainlain']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Jokowi. Pemindahan ini akan menjadi showcase transformasi di bidang lingkungan, cara kerja, basis ekonomi, teknologi dan lain-lain. https://t.co/AgK4AjAP3j","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'jokowi', 'pindah', 'menjadishowcasetransformasi', 'bidang', 'lingkung', 'basis', 'ekonomi', 'teknologi', 'lainlain']",1.0
"Staf Khusus Kementerian Ketenagakerjaan, Dita Indah Sari menepis tudingan dana Jaminan Hari Tua (JHT) peserta BPJS Ketenagakerjaan digunakan untuk pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur (Kaltim). https://t.co/s0kIUKOsJU https://t.co/dxq4gAu4wv","['staf', 'menteri', 'ketenagakerjaan', 'dita', 'indah', 'sari', 'menep', 'tuding', 'dana', 'jamin', 'tua', 'jht', 'serta', 'bpjs', 'ketenagakerjaan', 'bangun', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim']",0.0
"Hingga pukul 05.45 WIB pada Senin, 14 Februari 2022, sudah 31.619 tanda tangan menghiasi petisi menolak pemindahan dan pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimatan Timur.
https://t.co/nrXAjSBCGk","['wib', 'senin', 'februari', 'tanda', 'tangan', 'menghiasipetisimenolak', 'pindah', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'kalimat', 'timur']",0.0
"@tubirfess Gatau, tapi aku setuju kalo ibu kota negara pindah. Karna sebenernya IKN kan pusat dari negara ya, jadi harusnya ditempat yg aman dan ngga rawan bencana.","['enggak tau', 'tuju', 'kota', 'negara', 'pindah', 'ikn', 'pusat', 'negara', 'tempat', 'aman', 'rawan', 'bencana']",1.0
"Menkominfo Johnny G. Plate mengatakan, pembangunan Ibu Kota Negara (IKN) baru merupakan gagasan visioner Presiden Joko Widodo.

https://t.co/8ZGtgW47Hk @jokowi","['menkominfo', 'johnny', 'plate', 'bangun', 'kota', 'negara', 'ikn', 'gagas', 'visioner', 'presiden', 'joko', 'widodo']",1.0
"Dukung Pembangunan Ibu Kota Negara !!
Semangat Nusantara !!

#IbukotaNegara #IKN #SemangatNusantara https://t.co/iW6Q6tCtpm","['dukung', 'bangun', 'kota', 'negara', 'semangat', 'nusantara']",1.0
"Dukung Pembangunan Ibu Kota Negara !!
Semangat Nusantara !!

#IbukotaNegara #IKN #SemangatNusantara https://t.co/IJ6lPTpxAe","['dukung', 'bangun', 'kota', 'negara', 'semangat', 'nusantara']",1.0
"SARAPAN KORNET #1: HIRUK-PIKUK YANG BERUJUNG JUDICIAL REVIEW UU IKN

Halo, IKM FMIPA UI!

Undang-Undang Ibu Kota Negara (UU IKN) yang disahkan di awal 2022 kini menjadi sorotan publik. Undang-Undang tersebut kini menghadapi permohonan uji formil di Mahkamah Konstitusi (MK). https://t.co/ITwwLphhDC","['sarap', 'kornet', 'hirukpikuk', 'ujung', 'judicial', 'review', 'uu', 'ikn', 'ikm', 'fmipa', 'ui', 'undangundang', 'kota', 'negara', 'uu', 'ikn', 'sah', 'sorot', 'publik', 'undangundang', 'hadap', 'mohon', 'uji', 'formil', 'mahkamah', 'konstitusi']",0.0
"Anggota Komite III DPD RI Hasan Basri membangkitkan semangat warga Kalimantan guna menyambut peresmian ibu kota negara (IKN) baru di wilayah Penajam Paser Utara, Kalimantan Timur, dalam peluncuran program Colorful Kalimantan. https://t.co/CjVBpajzA8","['anggota', 'komite', 'iii', 'dpd', 'ri', 'hasan', 'basri', 'bangkit', 'semangat', 'warga', 'kalimantan', 'sambut', 'resmi', 'kota', 'negara', 'ikn', 'wilayah', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'luncur', 'program', 'colorful', 'kalimantan']",1.0
Pemindahan ibu kota negara (IKN) ke Kaltim dapat mendorong pengembangan sektor pendidikan khususnya perguruan tinggi di Kaltim. https://t.co/26iEHkmXty,"['pindah', 'kota', 'negara', 'ikn', 'kaltim', 'dorong', 'kembang', 'sektor', 'didik', 'guru', 'kaltim']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko @jokowi

@erickthohir
https://t.co/h9xFwu96Wi","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko']",1.0
Petisi penolakan pembangunan Ibu Kota Negara Baru #IKN Tandatangani Petisi https://t.co/VMZCb1HYFl,"['petisi', 'tolak', 'bangun', 'kota', 'negara', 'tandatangani', 'petisi']",0.0
"@A_qodir72 @kompascom Perancang Istana Negara di Ibu Kota Negara (IKN) Nusantara, I Nyoman Nuarta mengungkap anggaran pembangunan Kompleks Istana Negara berkisar di angka Rp2 triliun. @CNNIndonesia","['ancang', 'istana', 'negara', 'kota', 'negara', 'ikn', 'nusantara', 'inyoman', 'nuartamengungkap', 'anggar', 'bangun', 'kompleksistana', 'negaraberkisar', 'angka', 'rp', 'triliun']",1.0
IKN (ibu kota negara) Kaltim,"['ikn', 'kota', 'negara', 'kaltim']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh rencana Presiden Joko Widodo (Jokowi) memindahkan Ibu Kota Negara (IKN) ke Kalimantan Timur (Kaltim) untuk menjadikan Nusantara sebagai showcase transformasi

Nusantara Adil Makmur
https://t.co/7MOWBOdPay","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'rencana', 'presiden', 'joko', 'widodo', 'jokowi', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'jadi', 'nusantara', 'showcase', 'transformasi', 'nusantara', 'adil', 'makmur']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN). 
Nusantara Adil Makmur
https://t.co/ScEX9K6bK3","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'adil', 'makmur']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo (Jokowi)

https://t.co/OMltnMtPu8 @jokowi","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo', 'jokowi']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN)
https://t.co/CEC0aMQG0H

Nusantara Adil Makmur","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'adil', 'makmur']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN)
Nusantara Adil Makmur
https://t.co/atWngtIY45","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'adil', 'makmur']",1.0
"SEMUA MUARA KE IKN (Ibu Kota Negara)

Potong Gaji ASN (KemenKeu) &gt; Modalin IKN, JHT Usia 56 (Kementerian Tenaga kerja) &gt; Modalin IKN, Peniadaan Tukin THR&amp;Gaji (KemenDalam Negeri) &gt; Modalin IKN, Mafia Farmasi sejak 2019 (Kemenkes) &gt; Modalin IKN
Setor, Setor, Setor ke BoZ! Faham??","['muara', 'ikn', 'kota', 'negara', 'potong', 'gaji', 'kemenkeu', 'modalin', 'ikn', 'jht', 'usia', 'menteri', 'tenaga', 'modalin', 'ikn', 'tiada', 'tukin', 'thrampgaji', 'kemendalam', 'negeri', 'modalin', 'ikn', 'mafia', 'farmasi', 'kemenkes', 'modalin', 'ikn', 'setor', 'setor', 'setor', 'boz', 'faham']",0.0
"2. Selasa, 8 Pebruari 2022
🔰 Rapat Internal Ibu Kota Negara (IKN) di Istana Merdeka

3. Rabu, 9 Pebruari 2022
🔰 Rapat internal kementerian PPN / Bappenas

@Suharso_M @Jiwamudaindo https://t.co/3nOXcNOC5D","['selasa', 'pebruari', 'rapat', 'internal', 'kota', 'negara', 'ikn', 'istana', 'merdeka', 'rabu', 'pebruari', 'rapat', 'internal', 'menteri', 'ppn', 'bappenas']",1.0
"📑 Jurnal Sepekan Menteri Suharso Monoarfa 

1. Senin, 7 Pebruari 2022
🔰 Rapat internal Ibu Kota Negara (IKN) di Istana Bogor
🔰 Audiensi bersama kepala perwakilan Bank Dunia di Indonesia. 

@Suharso_M @Jiwamudaindo https://t.co/FYhhh1biMg","['jurnal', 'pek', 'menteri', 'suharso', 'monoarfa', 'senin', 'pebruari', 'rapat', 'internal', 'kota', 'negara', 'ikn', 'istana', 'bogor', 'audiensi', 'kepala', 'wakil', 'bank', 'dunia', 'indonesia']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN)
Nusantara Negeri Sejahtera
https://t.co/GISmS403kc","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'negeri', 'sejahtera']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN). Nusantara Adil Makmur
https://t.co/kzZmyHQUi2","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'adil', 'makmur']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN).Nusantara Adil Makmur
https://t.co/jTSKD8lsSu","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'iknnusantara', 'adil', 'makmur']",1.0
"Woy @cnbcindonesia
Bedah jg donk, Proyek lainnya.
Misalnya, milik pejabat2 Aktif dan affiliasinya, aparat² negara, Konglo² Hitam dan lainnya di IKN. 
Biar loe dinilai Jurnalis betulan.

Membedah Proyek Adik Prabowo di Lahan Ibu Kota Baru https://t.co/Sd3D0ADQOT","['bedah', 'proyek', 'milik', 'jabat', 'aktif', 'affiliasinya', 'aparat', 'negara', 'konglo', 'hitam', 'ikn', 'nilai', 'jurnalis', 'betul', 'bedah', 'proyek', 'adik', 'prabowo', 'lahan', 'kota']",0.0
"Perpindahan IKN tersebut tidak menyelesaikan permasalahan di Ibu Kota Negara kita saat ini dan malah menambah permasalahan baru. Solusi dan tahapan pemindahan IKN telah disiapkan tanpa transparasi, tetapi IKN lupa bahwa tanpa demokrasi sebuah kota baru tidak akan hidup.","['pindah', 'ikn', 'selesai', 'masalah', 'kota', 'negara', 'tambah', 'masalah', 'solusi', 'tahap', 'pindah', 'ikn', 'siap', 'transparasi', 'ikn', 'lupa', 'demokrasi', 'kota', 'hidup']",0.0
Perpindahan Ibu Kota Negara (IKN) ke Kalimantan Timur menimbulkan banyak kontroversi.,"['pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'timbul', 'kontroversi']",0.0
"[ALIANSI UPNVJ BERGERAK :PERPINDAHAN IBU KOTA NEGARA: MENILIK AGENDA KILAT PENGUASA DI INDONESIA] 

Halo Teknik!👋

Pada tanggal 18 Januari 2022, Undang-Undang Ibu Kota Negara (UU IKN) telah resmi disahkan dalam Rapat Paripurna DPR RI yang bernama IKN Nusantara. https://t.co/cE12U0Dptn","['aliansi', 'upnvj', 'gerak', 'pindah', 'kota', 'negara', 'tilik', 'agenda', 'kilat', 'kuasa', 'indonesia', 'teknik', 'tanggal', 'januari', 'undangundang', 'kota', 'negara', 'uu', 'ikn', 'resmi', 'sah', 'rapat', 'paripurna', 'dpr', 'ri', 'nama', 'ikn', 'nusantara']",1.0
"https://t.co/XqywsSyvHv
Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden  @jokowi. https://t.co/C1mhhE8iyZ","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden  @jokowi.

https://t.co/O2b6YmI2WA https://t.co/KfqHpbaaji","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden']",1.0
"Sosok Penggagas Pemindahan Ibu Kota Negara, Profil Andrinof Chaniago, Mantan Kepala Bappenas
 
#IKN #IKNNusantara #IKNBaru #AndrinofChaniago

https://t.co/cronihhVfO lewat @tribunkaltim","['sosok', 'gagas', 'pindah', 'kota', 'negara', 'profil', 'andrinof', 'chaniago', 'mantan', 'kepala', 'bappenas']",1.0
"Anak Buah Sri Mulyani Beberkan Manfaat Pembangunan Ibu Kota Negara (IKN), Nusantara Adil Makmur https://t.co/AK7vbJHNCe","['anak', 'buah', 'sri', 'mulyani', 'kan', 'manfaat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'adil', 'makmur']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo (Jokowi).

https://t.co/bJNxCchByV","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo', 'jokowi']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo (Jokowi).
https://t.co/jGGMlDLW66","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo', 'jokowi']",1.0
"Bandul sdh saatnya bergeser, untuk kemajuan Indonesia dan Persatuan Indonesia melalui Ibu Kota Negara #IKN https://t.co/2CzTNipU9Y","['bandul', 'geser', 'maju', 'indonesia', 'satu', 'indonesia', 'kota', 'negara']",1.0
"Kadin Dukung Pemindahan Ibu Kota Negara

Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo. https://t.co/9mLELivsnI

𝗝𝗼𝗸𝗼𝘄𝗶 𝗚𝗮𝘀 𝗣𝗼𝗹 𝗜𝗻𝗳𝗿𝗮𝘀𝘁𝗿𝘂𝗸𝘁𝘂𝗿 https://t.co/IXgWd4VNrT","['kadin', 'dukung', 'pindah', 'kota', 'negara', 'kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo']",1.0
"Kadin Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden  Jokowi.

IKN Nusantara.. 🇮🇩🇮🇩

https://t.co/52es8rmHan","['kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'jokowi', 'ikn', 'nusantara']",1.0
"Karena kami yakin dengan perpindahan ibu kota baru mudah-mudahan membawa wajah baru dan martabat di dunia. Kami juga meminta dari Kesultanan Paser dibuat Istana Kesultanan Paser di dekat IKN ibu kota negara,"" jelasnya. https://t.co/1aIUQw1T5k","['pindah', 'kota', 'mudahmudahan', 'bawa', 'wajah', 'martabat', 'dunia', 'sultan', 'paser', 'istana', 'sultan', 'paser', 'ikn', 'kota', 'negara']",1.0
"""Kami sendiri dari Kesultanan Paser menyambut dengan antusias IKN dan kami memohon segera dibangun ibu kota negara baru ini.","['sultan', 'paser', 'sambut', 'antusias', 'ikn', 'mohon', 'bangun', 'kota', 'negara']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo (@jokowi). 
https://t.co/ZAuNQTGmy6","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo']",1.0
"Para tokoh masyarakat tersebut menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur.
@jokowi https://t.co/ijrXPaWPIn","['tokoh', 'masyarakat', 'aspirasi', 'dukung', 'bangun', 'kota', 'negara', 'ikn', 'kalimantan', 'timur']",1.0
"Sosok Penggagas Pemindahan Ibu Kota Negara, Profil Andrinof Chaniago, Mantan Kepala Bappenas
 
#IKN #IKNNusantara #IKNBaru #AndrinofChaniago

https://t.co/cronih0SdO lewat @tribunkaltim","['sosok', 'gagas', 'pindah', 'kota', 'negara', 'profil', 'andrinof', 'chaniago', 'mantan', 'kepala', 'bappenas']",1.0
"Kamar Dagang dan Industri (Kadin) Indonesia mendukung penuh pemindahan ibu kota negara (IKN) ke Kalimantan Timur yang dicanangkan Presiden Joko Widodo (Jokowi).
https://t.co/8ofBLOIzsP","['kamar', 'dagang', 'industri', 'kadin', 'indonesia', 'dukung', 'penuh', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'canang', 'presiden', 'joko', 'widodo', 'jokowi']",1.0
"Dukungan masyarakat terkait pemindahan Ibu Kota negara (IKN)
#IbukotaBaru #IbuKotaNegara https://t.co/H8jDbkKxFB","['dukung', 'masyarakat', 'kait', 'pindah', 'kota', 'negara', 'ikn']",1.0
"Ibu kota negara (IKN) yang baru telah sah dipindahkan ke Kalimantan Utara pada 18 Januari lalu. Namun, pontensi konflik masih terus menyertai konsep pembangunan IKN.

Bagaimana potensi konfliknya? Yuk baca selengkapnya pada postingan ini. 

#IKN
#nusantara 
#konsevasi
(1) https://t.co/Kfqn2oWE7Y","['kota', 'negara', 'ikn', 'sah', 'pindah', 'kalimantan', 'utara', 'januari', 'pontensi', 'konflik', 'serta', 'konsep', 'bangun', 'ikn', 'potensi', 'konflik', 'baca', 'lengkap', 'postingan']",0.0
