source,tweet,stemming,label
Twitter for Android,Ini alasan kenapa @jokowi memutuskan perlu segera melaksanakan pemindahan Ibu Kota Negara ke Kalimantan https://t.co/18QshaucXa,"['alas', 'putus', 'laksana', 'pindah', 'kota', 'negara', 'kalimantan']",1
Twitter Web App,"Dukungan untuk IKN di Kalimantan Timur

#ikn #ibukotanegara #semangatnusantara https://t.co/nU7P001zr4","['dukung', 'ikn', 'kalimantan', 'timur']",1
TweetDeck,"MPR Ngotot Bikin PPHN Agar Proyek IKN Jalan Terus Meski Berganti Presiden, Rocky Gerung: Itu Namanya Dungu!
https://t.co/GdNm6cbC95","['mpr', 'ngotot', 'pphn', 'proyek', 'ikn', 'jalan', 'ganti', 'presiden', 'rocky', 'gerung', 'nama', 'dungu']",-1
Twitter for Android,Pemindahan IKN dari Jakarta ke Kalimantan Timur diharapkan bisa mendorong pemerataan ekonomi regional. sekaligus pusat pemerintahan bisa mendorong penyebaran ekonomi minimal dimulai dari Kalimantan terlebih dahulu. https://t.co/ygjMkvP2xQ,"['pindah', 'ikn', 'jakarta', 'kalimantan', 'timur', 'harap', 'dorong', 'perata', 'ekonomi', 'regional', 'pusat', 'perintah', 'dorong', 'sebar', 'ekonomi', 'minimal', 'kalimantan']",1
Twitter for Android,"Masyarakat dan Ikadin menyambut baik dengan pemindahan IKN ke Kalimantan-Timur. Langkah ini dinilai sudah sangat tepat dan akan berdampak pada aspek SDM dan perekonomian akan semakin meningkat sejalan dgn Visi Indonesia thn 2045.

Dukung Pemindahan dan Pembangunan IKN 💪💪 https://t.co/kOM8P1npJS","['masyarakat', 'ikadin', 'sambut', 'pindah', 'ikn', 'kalimantantimur', 'langkah', 'nilai', 'dampak', 'aspek', 'sdm', 'ekonomi', 'tingkat', 'jalan', 'visi', 'indonesia', 'dukung', 'pindah', 'bangun', 'ikn']",1
Twitter for Android,"Masyarakat Kalimantan mendukung IKN
Kita ingin bersama-sama membangun negeri ini. Keadilan sosial adalah keniscayaan, tak terkecuali bagi warga Dayak dan warga Kaltim lainnya yg menghuni kawasan pedalaman dan terisolir. Kami yakin Presiden Jokowi bisa mewujudkan itu."" kata Jemri https://t.co/vQiz3LWgFM","['masyarakat', 'kalimantan', 'dukung', 'ikn', 'bersamasama', 'bangun', 'negeri', 'adil', 'sosial', 'niscaya', 'kecuali', 'warga', 'dayak', 'warga', 'kaltim', 'huni', 'kawasan', 'dalam', 'isolir', 'presiden', 'jokowi', 'wujud', 'jemri']",1
Twitter for Android,"Para tokoh masyarakat di Kalimantan menyambut baik dengan di tetapkan nya IKN di Kalimantan-Timur.

Mereka saja tdk keberatan ,knapa pasukan Onta dan Nasbung keberatan ?
Ironis nya oposan menolak tp menyodorkan nama Amies Ban Serap sebagai Gubernur di IKN.
Edun nya natural 🤣🤣 https://t.co/4uxAArBcfG","['tokoh', 'masyarakat', 'kalimantan', 'sambut', 'tetap', 'ikn', 'kalimantantimur', 'berat', 'knapa', 'pasu', 'onta', 'nasbung', 'berat', 'ironis', 'oposan', 'tolak', 'sodor', 'nama', 'amies', 'ban', 'serap', 'gubernur', 'ikn', 'edun', 'natural']",1
Twitter Web App,Tokoh Pemuda Advokat Kaltim juga mendukung penuh Ibu Kota Negara Baru. Karena sbg wujud pemerataan pembangunan tapi hrs mengedepankan kearifan lokal dan jgn lupa mengajak putra2 daerah Kalimantan https://t.co/9VuKssuvrQ,"['tokoh', 'pemuda', 'advokat', 'kaltim', 'dukung', 'penuh', 'kota', 'negara', 'wujud', 'perata', 'bangun', 'depan', 'arif', 'lokal', 'lupa', 'ajak', 'putra', 'daerah', 'kalimantan']",1
Twitter Web App,"Berfikir Maju &amp; Bertindak Maju. 

Setiap Kemajuan tidak akan bisa dirasakan jika tdk berani memulai.

Sepakat dgn KADIN, IKN Nusantara, menjadi Simbol Indonesia Maju 2045. https://t.co/ZeqQSe5Sh3","['pikir', 'maju', 'tindak', 'maju', 'maju', 'rasa', 'berani', 'sepakat', 'kadin', 'ikn', 'nusantara', 'simbol', 'indonesia', 'maju']",1
Twitter for Android,"Siap brother !!

IKN komunis gaya baru !!!!! https://t.co/DmWzstbedf","['brother', 'ikn', 'komunis', 'gaya']",-1
Twitter Web App,"Pemindahan Ibu kota Negara ke  Kaltim mendapat dukungan penuh dari berbagai elemen masyarakat, tak terkecuali dari elemen Mahasiswa.

Pemindahan IKN ke Kaltim selain akan berdampak pada peningkatan aspek SDM dan perekonomian juga mewujudkan pembangunan yg adil dan merata. https://t.co/TUXGcy9iI7","['pindah', 'kota', 'negara', 'kaltim', 'dukung', 'penuh', 'elemen', 'masyarakat', 'kecuali', 'elemen', 'mahasiswa', 'pindah', 'ikn', 'kaltim', 'dampak', 'tingkat', 'aspek', 'sdm', 'ekonomi', 'wujud', 'bangun', 'adil', 'rata']",1
Twitter Web App,"KADIN Indonesia mendukung pemerintah untuk melanjutkan proses pembangunan ibu kota baru di Kalimantan Timur. Sebab IKN Baru merupakan simbol Indonesia Maju, Indonesia yang baru, Indonesia yang hijau dan asri pada 2045 nanti. https://t.co/isLQUVwlgt","['kadin', 'indonesia', 'dukung', 'perintah', 'lanjut', 'proses', 'bangun', 'kota', 'kalimantan', 'timur', 'ikn', 'simbol', 'indonesia', 'maju', 'indonesia', 'indonesia', 'hijau', 'asri']",1
Twitter for Android,"Pemerintah telah menetapkan nama untuk Ibu Kota Negara baru di Kalimantan Timur. Nama yang dipilih adalah Nusantara.

Nusantara dipilih sebagai nama Ibu Kota baru karena sudah menjadi ikonik di seluruh dunia. Nama ini juga menggambarkan kenusantaraan Indonesia.
@jokowi https://t.co/HJrSBEYMoG","['perintah', 'tetap', 'nama', 'kota', 'negara', 'kalimantan', 'timur', 'nama', 'pilih', 'adalahnusantara', 'nusantara', 'pilih', 'nama', 'kota', 'ikonik', 'dunia', 'nama', 'gambar', 'nusantara', 'indonesia']",1
Twitter for Android,"Sebetulnya yg pengin buat IKN siapa sih, sampai rapat dikebut UUIKN selesai dinihari.
Padahal dana blm ada
E malah ngincer dah PEN untuk rakyat 😩
Mereka bekerja buat siapa? https://t.co/hHjzqY4nbG","['pengin', 'ikn', 'rapat', 'kebut', 'uuikn', 'selesai', 'dinihari', 'dana', 'ngincer', 'pengin', 'rakyat']",-1
dlvr.it,KSP: Pemindahan Ibu Kota Negara Bukti Indonesia Mampu Wujudkan Perubahan https://t.co/GNIZCsB0I3,"['pindah', 'kota', 'negara', 'bukti', 'indonesia', 'wujud', 'ubah']",1
roltweet,Pulau Jawa selalu menjadi penyumbang terbesar bagi perekonomian Indonesia. https://t.co/p2s58lFxMw,"['pulau', 'jawa', 'sumbang', 'besar', 'ekonomi', 'indonesia']",1
dlvr.it,"PBNU Resmi Bikin Kantor di Ibu Kota Negara yang Baru, Gus Yahya: Mumpung Belum Padat https://t.co/qVk4bakxYo https://t.co/FRrW6srNfo","['pbnu', 'resmi', 'kantor', 'kota', 'negara', 'gus', 'yahya', 'mumpung', 'padat']",1
Twitter for iPhone,"Kenapa IKN dipindahkan ke Penajam, Kaltim? Karena diaspora China lebih nyaman tinggal dan menaruh asetnya di daerah yang sedikit muslimnya atau jika muslimnya banyak tapi tidak ‘fanatik’. 

 Ilustrasi berdasar dari @amien_xkw 😁 https://t.co/rGJ12RlVLP","['ikn', 'pindah', 'najam', 'kaltim', 'diaspora', 'china', 'nyaman', 'tinggal', 'taruh', 'aset', 'daerah', 'muslim', 'muslim', 'fanatik', 'ilustrasi', 'dasar']",1
Twitter for Android,"Jika benar IKN jdi di bangun di Kaltim.
SDH tentu nantik akan ada perang suku atau pun perang antar warga..sebab para cukong akan memanfaatkan satu suku atau satu kelompok warga untuk menjaga lahan mereka atau untuk meneror warga yg TDK mau menjual lahan pda mereka.","['ikn', 'bangun', 'kaltim', 'perang', 'suku', 'perang', 'wargasebab', 'cukong', 'manfaat', 'suku', 'kelompok', 'warga', 'jaga', 'lahan', 'teror', 'warga', 'jual', 'lahan']",-1
Twitter,Organisasi Muhammadiyah menyatakan akan menyiapkan sumber daya manusia di Kalimantan Timur yang unggul dalam menyongsong Ibu Kota Negara Nusantara. https://t.co/ytSnEpFqGh,"['organisasi', 'muhammadiyah', 'sumber', 'daya', 'manusia', 'kalimantan', 'timur', 'unggul', 'songsong', 'kota', 'negara', 'nusantara']",1
TweetDeck,"PBNU Resmi Bikin Kantor di Ibu Kota Negara Baru, Gus Yahya: Mumpung Belum Padat
https://t.co/oz54kZTT1J","['pbnu', 'resmi', 'kantor', 'kota', 'negara', 'gus', 'yahya', 'mumpung', 'padat']",1
Twitter Media Studio,"Tenaga Ahli Utama Kantor Staf Presiden (KSP) Wandy Tuturoong mengatakan, pemindahan Ibu Kota Negara (IKN) dari Jakarta ke Kalimantan Timur menjadi bukti Indonesia mampu mewujudkan perubahan.

Baca berita selengkapnya di https://t.co/wwfjJDXyZA
#NewsOne #CariBeritaditvOne #KSP https://t.co/rggfXW5447","['tenaga', 'ahli', 'utama', 'kantor', 'staf', 'presiden', 'wandy', 'tuturoong', 'pindah', 'kota', 'negara', 'ikn', 'jakarta', 'kalimantan', 'timur', 'bukti', 'indonesia', 'wujud', 'ubah', 'baca', 'berita', 'lengkap']",1
Twitter for Android,"IKN baru berpotensi untuk menaikkan ekonomi bangsa Indonesia

#DukungIbuKotaNusantara","['ikn', 'potensi', 'naik', 'ekonomi', 'bangsa', 'indonesia']",1
Twitter for Android,"“Selamat datang Nusantara Ibu Kota baru kita. Nusantara Ibu Kota NKRI masa depan kesejahteraan bangsa.” (Gus Muhaimin)

#DukungIbuKotaNusantara

https://t.co/v31O6Pk7iD","['selamat', 'nusantara', 'kota', 'nusantara', 'kota', 'nkri', 'sejahtera', 'bangsa', 'gus', 'muhaimin']",1
Twitter for Android,"Upaya pemindahan ibu kota Indonesia dimulai pada tahun 2019 pada masa kepresidenan Joko Widodo. Melalui rapat terbatas pemerintah pada tanggal 29 April 2019, Joko Widodo memutuskan untuk memindahkan ibu kota negara ke luar Pulau Jawa. 
#DukungIbuKotaNusantara https://t.co/P3gwmYFQbA","['upaya', 'pindah', 'kota', 'indonesia', 'presiden', 'joko', 'widodo', 'rapat', 'batas', 'perintah', 'tanggal', 'april', 'joko', 'widodo', 'putus', 'pindah', 'kota', 'negara', 'pulau', 'jawa']",1
Twitter for Android,"Mereka mengatakan bahwa IKN akan menghancurkan populitas makhluk hidup disana, padahal proyek IKN Nusantara hanya 256 ribua Ha, coba bandingkan sama area tambang batubara yang berjuta-juta Ha.

#DukungIbuKotaNusantara","['ikn', 'hancur', 'populitas', 'makhluk', 'hidup', 'sana', 'proyek', 'ikn', 'nusantara', 'ribua', 'coba', 'banding', 'area', 'tambang', 'batubara', 'berjutajuta']",1
Twitter for Android,"Pemindahan ibu kota negara (IKN) Indonesia sudah dipastikan bakal terwujud,. #DukungIbuKotaNusantara","['pindah', 'kota', 'negara', 'ikn', 'indonesia', 'wujud']",1
Twitter for Android,Lokasi yang strategis dan ada di tengah-tengah Indonesia menjadi alasan kedua pemindahan ibu kota negara. #DukungIbuKotaNusantara,"['lokasi', 'strategis', 'tengahtengah', 'indonesia', 'alas', 'pindah', 'kota', 'negara']",1
Twitter for Android,"Ibu kota negara yang baru akan mendorong pemerataan pembangunan ke seluruh indonesia

#DukungIbuKotaNusantara","['kota', 'negara', 'dorong', 'perata', 'bangun', 'indonesia']",1
Twitter for Android,"Guru: Anak-anak, apa nama Ibu Kota Negara Republik Indonesia?
      Murid: NUSANTARAAAAAA, Bu...

#DukungIbuKotaNusantara https://t.co/IExesRi5f5","['guru', 'anakanak', 'nama', 'kota', 'negara', 'republik', 'indonesia', 'murid', 'nusantaraaaaaa', 'bu']",1
Twitter Web App,"""Dengan nama Nusantara, IKN RI merepresentasikan realitas tersebut. Realitas kekayaan kemajemukan itu menjadi modal sosial untuk memajukan kesejahteraan rakyat yang berkeadilan, menuju masa depan maju, tangguh, dan berkelanjutan,"" ujarnya.
#DukungIbuKotaNusantara","['nama', 'nusantara', 'ikn', 'ri', 'representasi', 'realitas', 'realitas', 'kaya', 'majemuk', 'modal', 'sosial', 'maju', 'sejahtera', 'rakyat', 'adil', 'maju', 'tangguh', 'lanjut']",1
Twitter for Android,"Kita sudahi saja perdebatan tentang IKN

#DukungIbuKotaNusantara","['sudah', 'debat', 'ikn']",1
Twitter for Android,Rancangan infrastruktur ibu kota negara baru pun telah disiapkan. #DukungIbuKotaNusantara,"['rancang', 'infrastruktur', 'kota', 'negara', 'siap']",1
Twitter for Android,Pak de menekankan pemindahan ibu kota baru (IKN) merupakan esensi dari sebuah transformasi. #DukungIbuKotaNusantara,"['dek', 'tekan', 'pindah', 'kota', 'ikn', 'esensi', 'transformasi']",1
Twitter for Android,"""Program pembangunan ibu kota negara di Kalimantan Timur adalah bagian penting dari transformasi. #DukungIbuKotaNusantara","['program', 'bangun', 'kota', 'negara', 'kalimantan', 'timur', 'transformasi']",1
Twitter for Android,IBU KOTA NEGARA resmi dinamai “Nusantara”. Apa harapan kita kepada ibu kota baru ini? .. #DukungIbuKotaNusantara,"['kota', 'negara', 'resmi', 'nama', 'nusantara', 'harap', 'kota']",1
Twitter for Android,"""Program IKN dan beberapa transformasi besar yang sedang berlangsung ini membutuhkan dukungan semua pihak,""  #DukungIbuKotaNusantara","['program', 'ikn', 'transformasi', 'butuh', 'dukung']",1
Twitter Web App,"Presiden Jokowi memilih Nusantara untuk menjadi nama ibu kota negara (IKN) baru yang berlokasi di Kabupaten Penajam Paser Utara, Kalimantan Timur (Kaltim).

#DukungIbuKotaNusantara","['presiden', 'jokowi', 'pilih', 'nusantara', 'nama', 'kota', 'negara', 'ikn', 'lokasi', 'kabupaten', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'kaltim']",1
Twitter for Android,"Ibu kota negara yang baru akan mewujudkan indonesia yang maju

#DukungIbuKotaNusantara","['kota', 'negara', 'wujud', 'indonesia', 'maju']",1
Twitter for Android,"Ibu kota negara yang baru akan mewujudkan indonesia yang adil

#DukungIbuKotaNusantara","['kota', 'negara', 'wujud', 'indonesia', 'adil']",1
Twitter for Android,"Ibu kota negara yang baru akan mewujudkan indonesia yang makmur dalam bingkai negara kesatuan republik indonesia

#DukungIbuKotaNusantara","['kota', 'negara', 'wujud', 'indonesia', 'makmur', 'bingkai', 'negara', 'satu', 'republik', 'indonesia']",1
Twitter for Android,Masyarakat Kaltim dukung penuh kehadiran ibu kota negara Nusantara #DukungIbuKotaNusantara,"['masyarakat', 'kaltim', 'dukung', 'penuh', 'hadir', 'kota', 'negara', 'nusantara']",1
TweetDeck,#DukungIbuKotaNusantara | Pelaksanaan pembangunan dan pemindahan Ibu Kota Negara akan dilakukan secara bertahap dan memperhatikan sinergi skema pendanaan dan kesinambungan fiskal sesuai dengan ketentuan peraturan perundang-undangan.,"['laksana', 'bangun', 'pindah', 'kota', 'negara', 'tahap', 'perhati', 'sinergi', 'skema', 'dana', 'sinambung', 'fiskal', 'sesuai', 'tentu', 'atur', 'perundangundangan']",1
TweetDeck,#DukungIbuKotaNusantara | “IKN akan menjadi mesin penggerak perekonomian bagi Kalimantan dan menjadi pemicu penguatan rantai nilai domestik di seluruh Kawasan Timur Indonesia.,"['ikn', 'mesin', 'gerak', 'ekonomi', 'kalimantan', 'picu', 'kuat', 'rantai', 'nilai', 'domestik', 'kawasan', 'timur', 'indonesia']",1
Twitter for Android,"Ibu kota negara dengan penuh pertimbangan akan membawa indonesia menuju indonesia yang makmur

#DukungIbuKotaNusantara","['kota', 'negara', 'penuh', 'timbang', 'bawa', 'indonesia', 'indonesia', 'makmur']",1
TweetDeck,"#DukungIbuKotaNusantara | Pembangunan dan pemindahan IKN akan menjadi salah satu strategi mewujudkan Visi Indonesia 2045, yakni masuk ke jajaran lima besar perekonomian terkuat di dunia dan memiliki pendapatan per kapita negara berpenghasilan tinggi.","['bangun', 'pindah', 'ikn', 'salah', 'strategi', 'wujud', 'visi', 'indonesia', 'jajar', 'ekonomi', 'kuat', 'dunia', 'milik', 'dapat', 'kapita', 'negara', 'hasil']",1
TweetDeck,"#DukungIbuKotaNusantara | Pemindahan IKN ke Kalimantan didasarkan pada beberapa pertimbangan keunggulan wilayah serta sejalan dengan visi tentang lahirnya sebuah “pusat gravitasi” ekonomi baru di tengah Nusantara.
.....
Viral Vidio Gundam Zombie Menteri Faisal Page https://t.co/uMZ38Xymbo","['pindah', 'ikn', 'kalimantan', 'dasar', 'timbang', 'unggul', 'wilayah', 'jalan', 'visi', 'lahir', 'pusat', 'gravitasi', 'ekonomi', 'nusantara', 'viral', 'vidio', 'gundam', 'zombie', 'menteri', 'faisal', 'page']",1
Twitter for Android,"Ibu kota negara mengakomodasi kemajuan tidak hanya dalam negeri

#DukungIbuKotaNusantara","['kota', 'negara', 'akomodasi', 'maju', 'negeri']",1
Twitter for Android,"Ibu kota negara harus menjadi superhub yang memperkuat perekonomian

#DukungIbuKotaNusantara","['kota', 'negara', 'superhub', 'kuat', 'ekonomi']",1
Twitter for Android,Kita dukung ikn nusantara #DukungIbuKotaNusantara,"['dukung', 'ikn', 'nusantara']",1
Twitter for Android,"Ibu kota negara akan dibangun menjadi kota paling berkelanjutan didunia

#DukungIbuKotaNusantara","['kota', 'negara', 'bangun', 'kota', 'lanjut', 'dunia']",1
Twitter for Android,"Ibu kota negara sebagai economic superhub disasar menjadi penggerak ekonomi indonesia melalui pusat teknologi

#DukungIbuKotaNusantara","['kota', 'negara', 'economic', 'superhub', 'sasar', 'gerak', 'ekonomi', 'indonesia', 'pusat', 'teknologi']",1
Twitter for Android,"Ibu kota negara mengusung konsep kota hijau yang berkelanjutan dan bertaraf tinggi 

#DukungIbuKotaNusantara","['kota', 'negara', 'usung', 'konsep', 'kota', 'hijau', 'lanjut', 'taraf']",1
Twitter for Android,"Ibu kota negara economic superhub akan menempatkan indonesia sebagai teladan dunia

#DukungIbuKotaNusantara","['kota', 'negara', 'economic', 'superhub', 'tempat', 'indonesia', 'teladan', 'dunia']",1
Twitter for Android,Pindahnya ibu kota ini untuk kepentingan negara kita. #DukungIbuKotaNusantara,"['pindah', 'kota', 'penting', 'negara']",1
Twitter for Android,"Tentang Nusantara Ibu kota negara baru Nusantara terletak di wilayah Penajam Paser Utara, Kalimantan Timur  #DukungIbuKotaNusantara","['nusantara', 'kota', 'negara', 'nusantara', 'letak', 'wilayah', 'najam', 'paser', 'utara', 'kalimantan', 'timur']",1
Twitter for Android,"They say that IKN will destroy the population of living things there, even though the IKN Nusantara project is only 256 thousand hectares, try to compare it with a coal mining area of ​​millions of hectares.

#DukungIbuKotaNusantara","['sayang', 'ikn', 'destroy', 'population', 'living', 'things', 'there', 'even', 'though', 'ikn', 'nusantara', 'project', 'only', 'thousand', 'hectares', 'try', 'compare', 'with', 'coal', 'mining', 'area', 'millions', 'hectares']",1
Twitter Web App,"Negara Jaya, Nusantara Jaya, Nusa Karya, Nusa Jaya, Pertiwipura, Warnapura, Cakrawalapura, dan Kartanegara adalah beberapa kandidat nama baru IKN.

#DukungIbuKotaNusantara","['negara', 'jaya', 'nusantara', 'jaya', 'nusa', 'karya', 'nusa', 'jaya', 'pertiwipura', 'warnapura', 'cakrawalapura', 'kartanegara', 'kandidat', 'nama', 'ikn']",1
Twitter for Android,"Dengan pemindahan IKN ini, Jokowi ingin menghapus istilah “Jawasentris” dan meningkatkan kontribusi pulau lain. #DukungIbuKotaNusantara","['pindah', 'ikn', 'jokowi', 'hapus', 'istilah', 'jawasentris', 'tingkat', 'kontribusi', 'pulau']",1
Twitter for Android,"Muantab ko.
Urang awak mangecek Tolak pemindahan IKN.
Part 1 https://t.co/mfGTol8eOe","['muantab', 'urang', 'awak', 'mangecek', 'tolak', 'pindah', 'ikn', 'part']",-1
Twitter Web App,"#DukungIbuKotaNusantara | Memperhatikan masyarakat sekitar Konsultasi publik ini tidak hanya untuk mensosialisasikan rencana pembangunan IKN, tetapi juga untuk mendapatkan masukan dari akademisi.","['perhati', 'masyarakat', 'konsultasi', 'publik', 'sosialisasi', 'rencana', 'bangun', 'ikn', 'masuk', 'akademisi']",1
Twitter Web App,"#DukungIbuKotaNusantara | Melansir dari laman Instagram @indonesiabaik.id, perpindahan ibu kota Indonesia disebut memiliki 4 tahapan. Hal ini mengacu pada Buku Saku Pemindahan IKN yang dijelaskan mengenai tahapan perwujudan IKN.","['lansir', 'laman', 'instagram', 'id', 'pindah', 'kota', 'indonesia', 'milik', 'tahap', 'acu', 'buku', 'saku', 'pindah', 'ikn', 'tahap', 'wujud', 'ikn']",1
Twitter Web App,"-Infrastruktur dasar yang utama selesai dibangun dan beroperasi untuk 500 ribu penduduk
-Presiden pindah sebelum 16 Agustus 2024 dan merayakan Peringatan Hari Kemerdekaan RI di IKN pada tanggal 17 Agustus 2024","['infrastruktur', 'dasar', 'utama', 'selesai', 'bangun', 'operasi', 'ribu', 'duduk', 'presiden', 'pindah', 'agustus', 'raya', 'ingat', 'merdeka', 'ri', 'ikn', 'tanggal', 'agustus']",1
Twitter for Android,Pemindahan ibu kota ke lokasi baru di Kalimantan tidak akan memberikan dampak negatif  terhadap perekonomian Negara. #DukungIbuKotaNusantara,"['pindah', 'kota', 'lokasi', 'kalimantan', 'dampak', 'negatif', 'ekonomi', 'negara']",-1
Twitter Web App,Kita majukan lagi perekonomian di ibu kota negara Nusantara #DukungIbuKotaNusantara,"['maju', 'ekonomi', 'kota', 'negara', 'nusantara']",1
Twitter Web App,"#DukungIbuKotaNusantara | Membangun IKN sebagai area inti yang tangguh periode 2025-2035
-Mengembangkan fase kota
-Menyelesaikan pemindahan pusat pemerintahan IKN","['bangun', 'ikn', 'area', 'inti', 'tangguh', 'periode', 'kembang', 'fase', 'kota', 'selesai', 'pindah', 'pusat', 'perintah', 'ikn']",1
Twitter for Android,"Bela Negara adalah memberikan yang terbaik untuk Negara, Yaitu mendukung Membangun Ibu Kota Baru Indonesia.

#DukungIbuKotaNusantara","['bela', 'negara', 'baik', 'negara', 'dukung', 'bangun', 'kota', 'indonesia']",1
Twitter for Android,walaupun pemindahan ibu kota baru akan menyebabkan tekanan dari sisi permintaan tapi tidak apa Indonesia akan menjadi negara maju. #DukungIbuKotaNusantara,"['pindah', 'kota', 'sebab', 'tekan', 'sisi', 'minta', 'indonesia', 'negara', 'maju']",1
Twitter for Android,"nama Nusantara dipilih menjadi nama ibu kota negara baru, karena kata tersebut telah dikenal dan menjadi hal yang ikonik di mata internasional. #DukungIbuKotaNusantara","['nama', 'nusantara', 'pilih', 'namaibu', 'kota', 'negara', 'kenal', 'ikonik', 'internasional']",1
Twitter for Android,pemindahan ibu kota Negara ke luar jawa akan mendorong perdagangan antar wilayah di Indonesia diataranya perdagangan di dalam provinsi ibu kota baru. #DukungIbuKotaNusantara,"['pindah', 'kota', 'negara', 'jawa', 'dorong', 'dagang', 'wilayah', 'indonesia', 'diataranya', 'dagang', 'provinsi', 'kota']",1
Twitter for Android,"jika Ibu Kota Negara dipindah ke Provinsi yang memiliki konektivitas dengan provinsi lain yang baik, Indonesai akan berjaya. #DukungIbuKotaNusantara","['kota', 'negara', 'pindah', 'provinsi', 'milik', 'konektivitas', 'provinsi', 'indonesai', 'jaya']",1
Twitter Web App,"“Ini saya baru mendapatkan konfirmasi langsung dan perintah langsung dari Bapak Presiden itu pada hari Jumat. Jadi ini sekarang hari Senin, pada hari Jumat lalu, dan beliau mengatakan ibu kota negara ini namanya Nusantara,” kata Suharso saat rapat  #DukungIbuKotaNusantara","['konfirmasi', 'perintah', 'presiden', 'jumat', 'senin', 'jumat', 'beliau', 'kota', 'negara', 'nama', 'nusantara', 'suharso', 'rapat']",1
Twitter Web App,"#DukungIbuKotaNusantara | ""Terkait Ibu Kota Negara, ini anggarannya yang ada adalah di PUPR yang saat ini ada, dan memang diperkirakan untuk fase pertama itu dibutuhkan dana sebesar Rp 45 triliun, namun dana ini dana yang secara bertahap tergantung pada kebutuhan dan progres.","['kait', 'kota', 'negara', 'anggar', 'pupr', 'fase', 'butuh', 'dana', 'rp', 'triliun', 'dana', 'dana', 'tahap', 'gantung', 'butuh', 'progres']",1
Twitter Web App,"#DukungIbuKotaNusantara | ""Program pembangunan ibu kota negara di Kalimantan Timur adalah bagian penting dari transformasi itu.  Progam IKN bukan sekadar pindah gedung pemerintahan, bukan itu,","['program', 'bangun', 'kota', 'negara', 'kalimantan', 'timur', 'transformasi', 'progam', 'ikn', 'pindah', 'gedung', 'perintah']",1
Twitter Web App,"#DukungIbuKotaNusantara | ""Program IKN dan beberapa transformasi besar yang sedang berlangsung ini membutuhkan dukungan semua pihak.","['program', 'ikn', 'transformasi', 'butuh', 'dukung']",1
Twitter Web App,"Alasan terpilihnya nama Nusantara sebagai ibu kota negara (IKN). Dipilihnya nama Nusantara karena menggambarkan Republik Indonesia.
 #DukungIbuKotaNusantara","['alas', 'pilih', 'nama', 'nusantara', 'kota', 'negara', 'ikn', 'pilih', 'nama', 'nusantara', 'gambar', 'republik', 'indonesia']",1
Twitter for Android,"Manfaat membela Negara adalah membentuk sikap Disiplin waktu,aktivitas,dan pengaturan kegiatan lain. Mari bangun Ibu Kota Nusantara 

#DukungIbuKotaNusantara","['manfaat', 'bela', 'negara', 'bentuk', 'sikap', 'disiplin', 'waktuaktivitasdan', 'atur', 'giat', 'mari', 'bangun', 'kota', 'nusantara']",1
Twitter Web App,"#DukungIbuKotaNusantara | ""Kita lihat di beberapa negara dengan memindahkan ibu kotanya sehingga menjadi ibu kota terbaik di dunia dan kita harap IKN menjawab tantangan itu.","['negara', 'pindah', 'kota', 'kota', 'baik', 'dunia', 'harap', 'ikn', 'tantang']",1
Twitter Web App,"#DukungIbuKotaNusantara | Berbagai faktor menjadi pertimbangan perlunya dilakukan pemindahan IKN. Faktor sosial, ekonomi, politik, budaya, pertahanan dan kemanan, bahkan","['faktor', 'timbang', 'pindah', 'ikn', 'faktor', 'sosial', 'ekonomi', 'politik', 'budaya', 'tahan', 'keman']",1
Twitter Web App,"#DukungIbuKotaNusantara | “Perkiraan kondisi sosial dan budaya yang akan terjadi nantinya di Ibu Kota Negara Baru, keberagaman budaya makin meningkat bukan hanya etnis tapi ekonomi dan tingkat pendidikan, urbanisasi dan mengarah munculnya kota metropolitan, terbukanya peluang","['kira', 'kondisi', 'sosial', 'budaya', 'kota', 'negara', 'agam', 'budaya', 'tingkat', 'etnis', 'ekonomi', 'tingkat', 'didik', 'urbanisasi', 'arah', 'muncul', 'kota', 'metropolitan', 'buka', 'peluang']",1
Twitter Web App,"#DukungIbuKotaNusantara | Lokasi inti IKN direncanakan akan menempati sebagian wilayah Kabupaten PPU dan Kabupten KuKar. Saat ini, penduduk di Kabupaten PPU berjumlah 160,9 ribu jiwa, dan di Kabupaten Kukar berjumlah 786,1 ribu jiwa.","['lokasi', 'inti', 'ikn', 'rencana', 'tempat', 'wilayah', 'kabupaten', 'ppu', 'kabupten', 'kukar', 'duduk', 'kabupaten', 'ppu', 'ribu', 'jiwa', 'kabupaten', 'kukar', 'ribu', 'jiwa']",1
Twitter Web App,"#DukungIbuKotaNusantara | Pembangunan IKN menempatkan Indonesia dalam posisi yang lebih strategis dalam jalur perdagangan dunia, aliran investasi, dan inovasi teknologi.","['bangun', 'ikn', 'tempat', 'indonesia', 'posisi', 'strategis', 'jalur', 'dagang', 'dunia', 'alir', 'investasi', 'inovasi', 'teknologi']",1
Twitter Web App,"Tolak UU IKN di Kantor Umat, MUI Kota Bukittinggi Kecolongan https://t.co/yfe91bluke","['tolak', 'uu', 'ikn', 'kantor', 'umat', 'mui', 'kota', 'bukittinggi', 'colong']",-1
